id,encuestador,archivo_origen,pregunta_num,pregunta_origen,texto,num_palabras,etiqueta,pos_score,neg_score,evidencia_pos,evidencia_neg
texto_0764,menco,menco_pregunta1_respuesta060.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Siento que el tiempo libre es un premio que casi nunca alcanzo.,12,desagradable,0,5,,"nunca alcanzo, casi nunca alcanzo, premio"
texto_0765,menco,menco_pregunta1_respuesta061.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"El colegio me cansa, pero sé que es importante, aunque extraño tener más tiempo libre.",15,mixto,1,2,importante,"cansa, extraño"
texto_0766,menco,menco_pregunta1_respuesta062.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Creo que el tiempo en la escuela es bueno, pero a veces siento que es demasiado.",16,mixto,1,1,bueno,demasiado
texto_0767,menco,menco_pregunta1_respuesta063.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Siento que el tiempo libre es escaso y cuando lo tengo, solo quiero descansar.",14,desagradable,0,1,,escaso
texto_0768,menco,menco_pregunta1_respuesta064.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Me gusta la escuela, pero el tiempo libre es muy importante para mi bienestar.",14,placentero,2,0,"gusta, importante",
texto_0769,menco,menco_pregunta1_respuesta065.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Siento que el tiempo en el colegio es largo y el tiempo en casa es corto.,16,desagradable,0,2,,"largo, corto"
texto_0770,menco,menco_pregunta1_respuesta066.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Creo que el tiempo libre debería ser un derecho, no un lujo.",12,desagradable,0,3,,"debería ser, lujo"
texto_0771,menco,menco_pregunta1_respuesta067.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Me siento agotado porque el colegio me quita mucha energía y no me queda tiempo para nada más.,18,desagradable,0,4,,"no me queda, agotado, quita"
texto_0772,menco,menco_pregunta1_respuesta068.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Siento que no tengo tiempo para leer o hacer cosas que me gustan porque el colegio lo consume todo.,19,desagradable,0,3,,"no tengo, consume"
texto_0773,menco,menco_pregunta1_respuesta069.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Me gusta la escuela, pero a veces siento que me falta tiempo para ser niño.",15,placentero,1,0,gusta,
texto_0774,menco,menco_pregunta1_respuesta070.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Siento que el tiempo libre es poco y eso me genera frustración.,12,desagradable,0,2,,"poco, frustración"
texto_0775,menco,menco_pregunta1_respuesta071.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Creo que el colegio es importante, pero el tiempo en casa también debería ser más amplio.",16,mixto,1,2,importante,debería ser
texto_0776,menco,menco_pregunta1_respuesta072.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Me siento bien cuando salgo del colegio y puedo descansar un rato antes de hacer tareas.,16,placentero,1,0,bien,
texto_0777,menco,menco_pregunta1_respuesta073.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Siento que no tengo tiempo para ver a mis abuelos porque siempre estoy estudiando.,14,desagradable,0,2,,no tengo
texto_0778,menco,menco_pregunta1_respuesta074.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Me gustaría tener más tiempo para hacer manualidades o arte, pero el colegio no me deja.",16,desagradable,0,4,,"no me deja, me gustaría"
texto_0779,menco,menco_pregunta1_respuesta075.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Siento que el tiempo libre es muy valioso y casi no lo tengo.,13,desagradable,0,2,,casi no lo
texto_0780,menco,menco_pregunta1_respuesta076.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Creo que el tiempo en la escuela es necesario, pero el tiempo libre es fundamental.",15,placentero,2,0,"necesario, fundamental",
texto_0781,menco,menco_pregunta1_respuesta077.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Siento que el tiempo en el colegio es demasiado rígido y no me permite ser creativo.,16,desagradable,0,4,,"no me permite, demasiado, rígido"
texto_0782,menco,menco_pregunta1_respuesta078.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Me gusta la escuela, pero a veces siento que el tiempo libre es muy corto.",15,mixto,1,1,gusta,corto
texto_0783,menco,menco_pregunta1_respuesta079.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Siento que el tiempo libre es un espacio que casi no existe en mi vida.,15,desagradable,0,4,,"no existe, casi no existe"
texto_0784,menco,menco_pregunta1_respuesta080.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Creo que el colegio debería ser más flexible con los horarios para tener más tiempo en casa.,17,desagradable,0,2,,debería ser
texto_0785,menco,menco_pregunta1_respuesta081.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Siento que el tiempo libre es escaso y eso me hace valorar más cada momento.,15,desagradable,0,1,,escaso
texto_0786,menco,menco_pregunta1_respuesta082.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Me gusta la escuela, pero el tiempo libre es necesario para recargar energías.",13,placentero,2,0,"gusta, necesario",
texto_0787,menco,menco_pregunta1_respuesta083.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Siento que el tiempo en el colegio es largo y el tiempo en casa es muy corto.,17,desagradable,0,2,,"largo, corto"
texto_0788,menco,menco_pregunta1_respuesta084.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Creo que el tiempo libre debería ser más valorado por la escuela.,12,desagradable,0,2,,debería ser
texto_0789,menco,menco_pregunta1_respuesta085.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Siento que el tiempo libre es poco y eso me hace sentir atrapado.,13,desagradable,0,2,,"poco, atrapado"
texto_0790,menco,menco_pregunta1_respuesta086.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Me gusta la escuela, pero a veces siento que me falta tiempo para hacer lo que me gusta.",18,placentero,2,0,"gusta, gusta",
texto_0791,menco,menco_pregunta1_respuesta087.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Siento que el tiempo libre es escaso y cuando lo tengo, solo quiero descansar.",14,desagradable,0,1,,escaso
texto_0792,menco,menco_pregunta1_respuesta088.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Creo que el tiempo en la escuela es necesario, pero el tiempo libre es demasiado corto.",16,mixto,1,2,necesario,"demasiado, corto"
texto_0793,menco,menco_pregunta1_respuesta089.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Siento que el tiempo libre es muy poco y eso me genera ansiedad.,13,desagradable,0,2,,"poco, ansiedad"
texto_0794,menco,menco_pregunta1_respuesta090.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Me gusta la escuela, pero a veces siento que me falta tiempo para estar con mi familia.",17,placentero,1,0,gusta,
texto_0795,menco,menco_pregunta1_respuesta091.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Siento que el tiempo libre es un lujo que casi no tengo.,12,desagradable,0,5,,"no tengo, casi no tengo, lujo"
texto_0797,menco,menco_pregunta1_respuesta093.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Siento que el tiempo libre es escaso y eso me hace sentir cansado.,13,desagradable,0,2,,"escaso, cansado"
texto_0798,menco,menco_pregunta1_respuesta094.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Me gusta la escuela, pero a veces siento que el tiempo libre es muy corto.",15,mixto,1,1,gusta,corto
texto_0799,menco,menco_pregunta1_respuesta095.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Siento que el tiempo libre es poco y eso me genera estrés.,12,desagradable,0,2,,"poco, estrés"
texto_0800,menco,menco_pregunta1_respuesta096.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Creo que el tiempo en la escuela es necesario, pero el tiempo libre es fundamental.",15,placentero,2,0,"necesario, fundamental",
texto_0801,menco,menco_pregunta1_respuesta097.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Siento que el tiempo libre es escaso y cuando lo tengo, solo quiero dormir.",14,desagradable,0,3,,"solo quiero dormir, escaso"
texto_0802,menco,menco_pregunta1_respuesta098.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Me gusta la escuela, pero a veces siento que me falta tiempo para hacer lo que me gusta.",18,placentero,2,0,"gusta, gusta",
texto_0803,menco,menco_pregunta2_respuesta001.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Creo que hay demasiadas tareas y eso no me permite descansar bien.,12,mixto,1,3,bien,"no me permite, demasiadas"
texto_0804,menco,menco_pregunta2_respuesta002.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que el volumen de tareas es excesivo y a veces no sé por dónde empezar.,16,desagradable,0,3,,"no sé por, excesivo"
texto_0805,menco,menco_pregunta2_respuesta003.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Me parece que hay muchas evaluaciones y eso me genera mucha presión.,12,desagradable,0,1,,presión
texto_0806,menco,menco_pregunta2_respuesta004.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Creo que las tareas son necesarias, pero deberían ser más significativas.",11,mixto,1,2,necesarias,deberían ser
texto_0807,menco,menco_pregunta2_respuesta005.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que hay demasiados proyectos y eso me quita tiempo para otras cosas.,13,desagradable,0,2,,"demasiados, quita"
texto_0808,menco,menco_pregunta2_respuesta006.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Opino que el volumen de tareas es alto, pero con ayuda puedo cumplir.",13,mixto,1,1,cumplir,alto
texto_0809,menco,menco_pregunta2_respuesta007.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Me parece que hay muchas evaluaciones y a veces no son justas.,12,desagradable,0,2,,no son justas
texto_0810,menco,menco_pregunta2_respuesta008.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Creo que las tareas deberían ser más prácticas y menos teóricas.,11,desagradable,0,2,,deberían ser
texto_0811,menco,menco_pregunta2_respuesta009.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que el volumen de tareas es excesivo y eso me genera mucho estrés.,14,desagradable,0,2,,"excesivo, estrés"
texto_0812,menco,menco_pregunta2_respuesta010.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Opino que el volumen de tareas es alto, pero entiendo que es para aprender.",14,mixto,1,1,aprender,alto
texto_0814,menco,menco_pregunta2_respuesta012.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que hay muchas evaluaciones y eso me pone muy nervioso.,11,desagradable,0,1,,nervioso
texto_0815,menco,menco_pregunta2_respuesta013.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Creo que los proyectos son interesantes, pero hay demasiados al mismo tiempo.",12,mixto,1,1,interesantes,demasiados
texto_0816,menco,menco_pregunta2_respuesta014.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Opino que las tareas deberían ser más creativas y menos repetitivas.,11,desagradable,0,2,,deberían ser
texto_0817,menco,menco_pregunta2_respuesta015.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Me parece que el volumen de tareas es alto, pero con organización se puede manejar.",15,mixto,1,1,manejar,alto
texto_0818,menco,menco_pregunta2_respuesta016.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que hay demasiadas tareas y algunas no aportan a mi aprendizaje.,12,desagradable,0,3,,"no aportan, demasiadas"
texto_0819,menco,menco_pregunta2_respuesta017.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Creo que las evaluaciones son necesarias, pero deberían ser menos frecuentes.",11,mixto,1,2,necesarias,deberían ser
texto_0820,menco,menco_pregunta2_respuesta018.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Opino que el volumen de tareas es razonable, pero el tiempo no alcanza.",13,desagradable,0,2,,no alcanza
texto_0821,menco,menco_pregunta2_respuesta019.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Me parece que hay muchas tareas y eso me quita tiempo para descansar.,13,desagradable,0,1,,quita
texto_0822,menco,menco_pregunta2_respuesta020.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que el volumen de tareas es excesivo y eso me genera ansiedad.,13,desagradable,0,2,,"excesivo, ansiedad"
texto_0823,menco,menco_pregunta2_respuesta021.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Creo que las tareas deberían ser más claras y menos extensas.,11,desagradable,0,2,,deberían ser
texto_0824,menco,menco_pregunta2_respuesta022.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Opino que las evaluaciones son importantes, pero deberían ser más variadas.",11,mixto,1,2,importantes,deberían ser
texto_0825,menco,menco_pregunta2_respuesta023.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Me parece que el volumen de tareas es alto, pero entiendo que es necesario.",14,mixto,1,1,necesario,alto
texto_0826,menco,menco_pregunta2_respuesta024.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que hay demasiadas tareas y eso me quita tiempo para compartir con mi familia.,15,desagradable,0,2,,"demasiadas, quita"
texto_0827,menco,menco_pregunta2_respuesta025.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Creo que los proyectos son necesarios, pero deberían ser menos frecuentes.",11,mixto,1,2,necesarios,deberían ser
texto_0828,menco,menco_pregunta2_respuesta026.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Opino que las evaluaciones son importantes, pero deberían ser más prácticas.",11,mixto,1,2,importantes,deberían ser
texto_0829,menco,menco_pregunta2_respuesta027.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Me parece que el volumen de tareas es alto, pero con ayuda puedo cumplir.",14,mixto,1,1,cumplir,alto
texto_0830,menco,menco_pregunta2_respuesta028.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que hay muchas evaluaciones y eso me genera mucha presión.,11,desagradable,0,1,,presión
texto_0831,menco,menco_pregunta2_respuesta029.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Creo que las tareas deberían ser más cortas y más enfocadas.,11,desagradable,0,2,,deberían ser
texto_0832,menco,menco_pregunta2_respuesta030.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Opino que el volumen de tareas es excesivo y eso me quita tiempo para descansar.,15,desagradable,0,2,,"excesivo, quita"
texto_0833,menco,menco_pregunta2_respuesta031.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Me parece que las tareas son necesarias, pero deberían ser más variadas.",12,mixto,1,2,necesarias,deberían ser
texto_0834,menco,menco_pregunta2_respuesta032.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que hay demasiados proyectos y eso me genera mucho estrés.,11,desagradable,0,2,,"demasiados, estrés"
texto_0835,menco,menco_pregunta2_respuesta033.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Creo que las evaluaciones son importantes, pero deberían ser menos frecuentes.",11,mixto,1,2,importantes,deberían ser
texto_0836,menco,menco_pregunta2_respuesta034.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Opino que el volumen de tareas es alto, pero con organización se puede manejar.",14,mixto,1,1,manejar,alto
texto_0837,menco,menco_pregunta2_respuesta035.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Me parece que hay demasiadas tareas y algunas no tienen sentido.,11,desagradable,0,3,,"no tienen sentido, demasiadas"
texto_0838,menco,menco_pregunta2_respuesta036.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que el volumen de tareas es excesivo y eso me quita tiempo para descansar.,15,desagradable,0,2,,"excesivo, quita"
texto_0839,menco,menco_pregunta2_respuesta037.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Creo que las tareas deberían ser más prácticas y menos teóricas.,11,desagradable,0,2,,deberían ser
texto_0840,menco,menco_pregunta2_respuesta038.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Opino que las evaluaciones son necesarias, pero deberían ser más variadas.",11,mixto,1,2,necesarias,deberían ser
texto_0841,menco,menco_pregunta2_respuesta039.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Me parece que el volumen de tareas es alto, pero entiendo que es para aprender.",15,mixto,1,1,aprender,alto
texto_0842,menco,menco_pregunta2_respuesta040.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que hay muchas evaluaciones y eso me genera mucha ansiedad.,11,desagradable,0,1,,ansiedad
texto_0843,menco,menco_pregunta2_respuesta041.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Creo que los proyectos son interesantes, pero hay demasiados al mismo tiempo.",12,mixto,1,1,interesantes,demasiados
texto_0844,menco,menco_pregunta2_respuesta042.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Opino que el volumen de tareas es razonable, pero a veces es muy pesado.",14,desagradable,0,1,,pesado
texto_0845,menco,menco_pregunta2_respuesta043.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Me parece que las tareas deberían ser más claras y menos extensas.,12,desagradable,0,2,,deberían ser
texto_0846,menco,menco_pregunta2_respuesta044.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que hay demasiadas tareas y eso me quita tiempo para descansar.,12,desagradable,0,2,,"demasiadas, quita"
texto_0847,menco,menco_pregunta2_respuesta045.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Creo que las evaluaciones son importantes, pero deberían ser menos frecuentes.",11,mixto,1,2,importantes,deberían ser
texto_0848,menco,menco_pregunta2_respuesta046.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Opino que el volumen de tareas es alto, pero con ayuda puedo cumplir.",13,mixto,1,1,cumplir,alto
texto_0849,menco,menco_pregunta2_respuesta047.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Me parece que hay muchos proyectos y eso me genera mucha presión.,12,desagradable,0,1,,presión
texto_0850,menco,menco_pregunta2_respuesta048.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que el volumen de tareas es excesivo y eso me quita tiempo para descansar.,15,desagradable,0,2,,"excesivo, quita"
texto_0851,menco,menco_pregunta2_respuesta049.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Creo que las tareas deberían ser más prácticas y menos teóricas.,11,desagradable,0,2,,deberían ser
texto_0852,menco,menco_pregunta2_respuesta050.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Opino que las evaluaciones son necesarias, pero deberían ser más variadas.",11,mixto,1,2,necesarias,deberían ser
texto_0853,menco,menco_pregunta2_respuesta051.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Creo que hay demasiadas tareas, y eso no me deja tiempo para descansar o hacer otras cosas.",17,desagradable,0,3,,"no me deja, demasiadas"
texto_0854,menco,menco_pregunta2_respuesta052.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que el volumen de tareas es excesivo y a veces no alcanzo a hacerlas todas bien.,17,mixto,1,1,bien,excesivo
texto_0855,menco,menco_pregunta2_respuesta053.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Me parece que hay muchas evaluaciones y eso genera mucho estrés.,11,desagradable,0,1,,estrés
texto_0856,menco,menco_pregunta2_respuesta054.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Creo que las tareas son necesarias, pero deberían ser menos y más significativas.",13,mixto,1,2,necesarias,deberían ser
texto_0857,menco,menco_pregunta2_respuesta055.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que hay demasiados proyectos que se acumulan y eso me agobia.,12,desagradable,0,2,,"demasiados, acumulan"
texto_0858,menco,menco_pregunta2_respuesta056.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Opino que el volumen de tareas es alto, pero si me organizo, puedo cumplir.",14,mixto,2,1,"organizo, cumplir",alto
texto_0859,menco,menco_pregunta2_respuesta057.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Creo que hay muchas evaluaciones y algunas no son necesarias.,10,desagradable,0,2,,no son necesarias
texto_0860,menco,menco_pregunta2_respuesta058.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que el colegio nos sobrecarga de tareas y eso afecta mi salud mental.,14,desagradable,0,1,,sobrecarga
texto_0861,menco,menco_pregunta2_respuesta059.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Me parece que el volumen de tareas es excesivo, pero entiendo que es para aprender.",15,mixto,1,1,aprender,excesivo
texto_0862,menco,menco_pregunta2_respuesta060.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Creo que las tareas deberían ser más creativas y menos repetitivas.,11,desagradable,0,2,,deberían ser
texto_0863,menco,menco_pregunta2_respuesta061.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que hay muchas evaluaciones y eso me genera mucha presión.,11,desagradable,0,1,,presión
texto_0864,menco,menco_pregunta2_respuesta062.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Opino que el volumen de tareas es alto, pero con disciplina se puede manejar.",14,mixto,1,1,manejar,alto
texto_0865,menco,menco_pregunta2_respuesta063.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Me parece que los proyectos son muchos y algunos no tienen sentido práctico.,13,desagradable,0,2,,no tienen sentido
texto_0866,menco,menco_pregunta2_respuesta064.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que las tareas son demasiado extensas y no me queda tiempo para hacerlas todas.,15,desagradable,0,3,,"no me queda, demasiado"
texto_0867,menco,menco_pregunta2_respuesta065.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Creo que hay demasiadas tareas y eso no me permite disfrutar mi tiempo libre.,14,mixto,1,3,disfrutar,"no me permite, demasiadas"
texto_0868,menco,menco_pregunta2_respuesta066.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Opino que el volumen de tareas es razonable, pero el tiempo para hacerlas no es suficiente.",16,desagradable,0,2,,no es suficiente
texto_0869,menco,menco_pregunta2_respuesta067.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que hay muchas evaluaciones y eso me pone muy nervioso.,11,desagradable,0,1,,nervioso
texto_0870,menco,menco_pregunta2_respuesta068.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Me parece que las tareas deberían ser más variadas y menos mecánicas.,12,desagradable,0,2,,deberían ser
texto_0871,menco,menco_pregunta2_respuesta069.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Creo que el volumen de tareas es alto, pero con ayuda de mis padres puedo cumplir.",16,mixto,1,1,cumplir,alto
texto_0872,menco,menco_pregunta2_respuesta070.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Siento que los proyectos son interesantes, pero hay demasiados al mismo tiempo.",12,mixto,1,1,interesantes,demasiados
texto_0873,menco,menco_pregunta2_respuesta071.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Opino que las evaluaciones son necesarias, pero deberían ser menos frecuentes.",11,mixto,1,2,necesarias,deberían ser
texto_0874,menco,menco_pregunta2_respuesta072.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Me parece que el volumen de tareas es excesivo y eso me quita tiempo para descansar.,16,desagradable,0,2,,"excesivo, quita"
texto_0875,menco,menco_pregunta2_respuesta073.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que hay demasiadas tareas y algunas no aportan a mi aprendizaje.,12,desagradable,0,3,,"no aportan, demasiadas"
texto_0877,menco,menco_pregunta2_respuesta075.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Opino que el volumen de tareas es alto, pero entiendo que es para reforzar lo aprendido.",16,desagradable,0,1,,alto
